nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon,telefono,website,email,orari,cucina,osm_id,osm_type
La Spiga D'Oro,panetteria,"Via Urbano terzo, 10",Verona,VR,37139,45.4412485,10.9411029,+39 045 8903740,,,Mo-Sa 06:00-13:00,,1397381294,node
Trattoria Caprini,ristorante,,,VR,,45.5606062,10.9418261,,,,,italian,1401987762,node
pizza fantasy,fast_food,,,VR,,45.4191104,11.1368216,,,,,,1415914712,node
Pizzeria Trattoria Marconi,ristorante,"Piazza Guglielmo Marconi, 25",Zevio,VR,37059,45.3720409,11.1335431,,,,,,1415914740,node
Antica Trattoria Busolo,ristorante,,,VR,,45.4075528,11.128661,,,,,,1415914755,node
Ca' Brusà,ristorante,,,VR,,45.4198936,11.1263396,,,,,,1415914762,node
L'altro Carlo re,ristorante,,,VR,,45.3726692,11.1222415,,,,,pizza,1415914782,node
Il Girasole,ristorante,,,VR,,45.3712833,11.1075355,,,,,,1415914788,node
Al Vaghetto,ristorante,,,VR,,45.4170379,11.1332607,,,,,,1415914797,node
trattoria al bon goto,ristorante,,,VR,,45.3879777,11.1156362,,,,,,1415914850,node
Ginevra,ristorante,,,VR,,45.4519183,11.1203314,,,,,,1415939335,node
come nà olta,ristorante,,,VR,,45.4428182,11.1278738,,,,,,1415939397,node
Trattoria Grobberio,ristorante,,,VR,,45.4648396,11.104442,,,,,,1415958042,node
vecchia fontana,ristorante,,,VR,,45.4630946,11.1047843,,,,,,1415958082,node
Agriturismo Viticcio dei Ronchi,ristorante,,,VR,,45.4866041,11.0811406,,,,,,1415963445,node
Osteria dal pipa,ristorante,,,VR,,45.4654596,11.066721,,,,,,1416634615,node
Villa De Winckels,ristorante,"Via Sorio, 30",Tregnago,VR,37039,45.5208715,11.1530544,+39 045 6500133,https://www.villadewinckels.it/,,,,1416684827,node
Bar Pizzeria Posta,ristorante,"Piazza Sant'Egidio, 28",Tregnago,VR,37039,45.5143255,11.1655024,+39 045 780 8465,,,,pizza,1416685016,node
il giardino,ristorante,,,VR,,45.3793374,11.0498635,,,,,,1417165886,node
el capel,ristorante,,,VR,,45.3768956,11.0482756,,,,,,1417165899,node
Pizza Country,ristorante,,,VR,,45.3785372,11.3885019,,,,,pizza,1417460040,node
al leon d'oro,ristorante,,,VR,,45.3867138,11.3864278,,,,,,1417460118,node
La Tonda,ristorante,"Via Brennero, 10",Pescantina,VR,,45.493884,10.8780745,+39 045 6700813,https://www.ristoasi.com/,,,pizza,1418801547,node
Bar Fortuna,bar,,,VR,,45.5061166,10.8420217,,,,,,1424651659,node
Pizzeria San Mattia,ristorante,"Viale dei Colli, 43",,VR,37128,45.4631534,10.9947142,+390452456625,https://www.sanmattia.eu/,info@sanmattia.eu,"Mo-Fr 12:00-14:30, 19:00-23:30; Sa-Su 12:00-15:00, 18:30-00:00",pizza,1425921488,node
Locanda San Leonardo,ristorante,"Viale dei Colli, 31",Verona,VR,37128,45.4589783,10.9953088,+39 045 8342524; +39 345 6977059,,mariolupariello@gmail.com,,fish,1425961028,node
Senza nome,bar,,,VR,,45.6582109,11.1818515,,,,,,1426822007,node
Ai due forni,ristorante,"Via Po, 49-51",Arzignano,VR,,45.5211269,11.3156829,+39 0444 453819,,,,seafood;italian;mediterranean;pizza,1429132408,node
Cavalla,bar,,,VR,,45.5684818,10.7086441,,,,,,1430323240,node
Trattoria Biondani,ristorante,,,VR,,45.4731228,10.8853885,,,,,,1432313373,node
Bar Caffetteria Al Duomo,caffè,"Piazza Duomo, 4a",,VR,,45.4467417,10.9965596,,,,,,1432395061,node
Il Drago,bar,,,VR,,45.4222634,11.2487517,,,,,,1435415168,node
Bar Centrale Poiano,bar,,,VR,,45.4716336,11.0155972,,,,,,1437468835,node
Le Caldane,ristorante,,,VR,,45.4798357,10.7479169,,,,,,1437479160,node
Concept Store Dimmidisi,fast_food,,,VR,,45.4024399,10.9067354,,,,,,1444891926,node
Corte San Giovanni,ristorante,,,VR,,45.5478319,10.7192936,,,,,italian,1448165846,node
Miralago,caffè,"Lungolago Francesco Lenotti, 10",Bardolino,VR,,45.5475554,10.7189385,,,,,ice_cream,1448165853,node
Osteria Scalin,ristorante,"Via San Vitale, 6a",Verona,VR,37129,45.4394324,11.0041704,+39 045 2376356,https://www.osteriascalin.it/,osteria@scalin.it,,,1452373305,node
Ristorante San Martino,ristorante,"Via San Martino, 8",,VR,37011,45.5469079,10.7208176,,https://www.ristorantesanmartino.com/,,"Mo-Su,PH 12:00-23:00",italian,1460551457,node
Chiosco dei Mulini,bar,,,VR,,45.3111345,10.7018448,,http://www.chioscodeimulini.it,,Mar-Oct 08:00-22:00,,1470659836,node
Senza nome,ristorante,,,VR,,45.2603203,11.263637,,,,,,1471924024,node
Stadio Fast Food,fast_food,,,VR,,45.4348895,10.9704048,,,,,kebab,1472094025,node
Testi,panetteria,,,VR,,45.4492811,10.9641064,,,,,,1472900931,node
Ristorante al Parolo,ristorante,"Viale Nogarole, 73",,VR,37037,45.3922233,11.2937016,+39 045 7610287,https://www.ristorantealparolo.com/,,,italian,1477783257,node
Pub 900,pub,,,VR,,45.5219799,10.8327686,,,,,,1478005862,node
Caffè Centrale,bar,,,VR,,45.3583552,11.2850171,,,,,,1484673100,node
Pasticceria Borsaro,caffè,,,VR,,45.4404749,11.0207297,+39 045520207,,,,pastry,1484875909,node
Bar Centrale,caffè,"Piazza Risorgimento, 7",Bardolino,VR,37011,45.5216486,10.7525271,,,,,,1485789624,node
Dream Café,caffè,"Via G. Fracastoro, 52",Cavaion Veronese,VR,,45.5382878,10.770084,+39 045 6261020,,,,,1485789639,node
Piccolo Doge,ristorante,"Via Santa Cristina, 48",Bardolino,VR,37011,45.5364377,10.7270849,+39 045 6212393,https://www.ristorantepiccolodoge.com/,,,regional,1485875859,node
Osteria Mattarana pizzeria,ristorante,"Via Mattarana, 38",Verona,VR,37132,45.4405162,11.0595826,+390458920547,http://www.osteriamattarana.it/,,Mo-Su 12:00-15:00; Mo-Su 18:30-00:30; Mo 12:00-15:00,italian,1485988456,node
Bar Barana,bar,,,VR,,45.4401527,11.0158278,,,,,,1488474668,node
Eleven Cafè,bar,,,VR,,45.4405776,11.0213946,,,,,,1489450698,node
Marconi 3,bar,"Via Vigp, 1/3",,VR,37010,45.5696965,10.8125752,,,,,,1490409301,node
Bar Iris,fast_food,,,VR,,45.3590086,10.7346552,,,,,,1490504563,node
Bar della fattoria,caffè,,,VR,,45.3618017,10.7295282,,,,,,1490504841,node
Bar Bosco,fast_food,,,VR,,45.3627706,10.7351878,,,,,,1490504900,node
Pima's Bar,bar,,,VR,,45.4399665,11.0306665,,,,,,1491447352,node
Roxy Bar,bar,,,VR,,45.4399251,11.0272649,,,,,,1491447355,node
Senza nome,bar,,,VR,,45.5512788,11.0868533,,,,,,1493306207,node
Pasticceria Effedue,caffè,,,VR,,45.4313659,11.0491839,,,,,,1495299006,node
Finger Sushi,ristorante,,,VR,,45.4340262,11.0421013,,,,,sushi;chinese,1495299007,node
Trattoria alla Cacciatora,ristorante,,,VR,,45.5932695,11.2596403,,,,,,1495470571,node
Alle due Colonne,ristorante,,,VR,,45.6148497,11.2507867,,,,,,1495482531,node
Senza nome,bar,,,VR,,45.6148255,11.2507179,,,,,,1495482532,node
Pizzeria,ristorante,,,VR,,45.591027,11.2513593,,,,,,1495494730,node
Bar Zeus,bar,,,VR,,45.4396054,11.0322355,,,,,,1495565545,node
Pizzeria Carlo Re,ristorante,,,VR,,45.4395996,11.0285328,,,,,pizza,1495565582,node
Bar Blue Moon,bar,,,VR,,45.4410693,11.0211187,,,,,,1497275225,node
Dolce e Salato,bar,,,VR,,45.4407791,11.0192385,,,,,,1497275229,node
Pronto Pizza,fast_food,,,VR,,45.4397399,11.0266011,,,,,italian,1503098847,node
Non solo pane,panetteria,,,VR,,45.4344019,11.0420323,,,,,,1504021200,node
Mondo Pizza,fast_food,"Via Primo Maggio, 33",,VR,37010,45.5888302,10.7450669,+39 348 5943842,,,,pizza,1504328947,node
Alla Vecchia Osteria,bar,"Piazza Betteloni, 18",Bardolino,VR,37011,45.5478885,10.7206666,,,,,,1504359702,node
Garden Caffè,bar,,,VR,,45.442953,11.0232589,,,,,,1505467368,node
Panificio Artigianale,panetteria,,,VR,,45.4413228,11.0233774,,,,,,1505468318,node
Pasticceria Rossini,caffè,,,VR,,45.4420487,11.0202481,,,,,pastry,1505468442,node
Rosticceria Aji,fast_food,"Piazza Isotta Nogarola, 4",,VR,37131,45.4407743,11.0210218,,,,,chinese,1505468473,node
Senza nome,bar,,,VR,,45.4394226,11.0345951,,,,,,1506457422,node
Senza nome,fast_food,,,VR,,45.439438,11.0344285,,,,,kebab,1506457460,node
Panificio Fiorio,panetteria,,,VR,,45.4392053,11.0346065,,,,,,1506457978,node
Pasticceria Battini,caffè,,,VR,,45.4371031,11.0335736,,,,,,1506457984,node
Pizzeria Notte e Dì,ristorante,,,VR,,45.440671,11.0348532,,,,,pizza,1506457990,node
La Patata,pub,,Bussolengo,VR,,45.4439416,10.8663389,,,,,barbecue;steak_house;burger;chicken,1506870491,node
Bar Bomba dalla Bionda,bar,,,VR,,45.4448021,11.0457879,,,,,,1507465132,node
Glam,bar,"Via Antonio da Legnago, 1c",Verona,VR,37141,45.4523503,11.0525789,,,,,,1507465137,node
Bar dal Picia,bar,,,VR,,45.435314,11.0250399,,,,,,1508498902,node
Lomitos Argentinos Verona,ristorante,,,VR,,45.4438999,11.0208869,+390455865121,https://www.lomitosargentinos.com/,,Tu-Su 19:00-22:30,argentinian,1508654394,node
Pizzeria al taglio da Giorgio,fast_food,,,VR,,45.4442506,11.0185923,,,,,pizza,1511628726,node
Mondo Pizza Pazzon,fast_food,Piazza Don Roncari,,VR,37013,45.618738,10.8250322,+39 331 242 4390,,,,pizza,1515215054,node
Pizzeria Congo,ristorante,,,VR,,45.3152888,11.2742821,,,,,pizza,1519319972,node
Trattoria al Metano da Anna,ristorante,"Via Bartolomeo Avesani, 7",Verona,VR,,45.4264111,10.9936856,+39 045 595199,https://it-it.facebook.com/pages/Trattoria-al-Metano-Da-Anna/314258748604147,,,fish;italian,1521729309,node
Civico 2 Tripoli,ristorante,"Via Spagna, 2",Verona,VR,37123,45.4440124,10.9792615,+39 348 516 3616,http://www.acquaegrano.it/ita/home.html,,,pizza,1522026294,node
"Agriturismo ""Al Bosco""",ristorante,"Località Bosco, 2",,VR,37030,45.4397178,11.1968611,,https://www.agriturismoverona.it/agriturismo/al_bosco.aspx,,,italian,1533300605,node
Boscaini,panetteria,,,VR,,45.4560881,10.9827104,+39 347 9655633,,,"Mo-Sa 07:00-13:00, 16:30-19:30",,1533784478,node
Bar all'Angolo,bar,,,VR,,45.3820838,11.2092837,,,,,,1536463231,node
Bar Renza,caffè,,,VR,,45.4600421,10.9779956,,,,,,1545587691,node
La Barchetta,pub,,,VR,,45.4555323,10.7004309,,,,Mo-Su 09:00-22:30,,1552162814,node
Al Rustico,ristorante,,Lazise,VR,37017,45.5066653,10.7317369,,,,,,1552308308,node
Lacisium,caffè,"Via Francesco Fontana, 24",Lazise,VR,37017,45.5053654,10.7316651,+39 3465855321,,,,,1552308356,node
Corte Olivo,ristorante,"Corso Cangrande, 22",Lazise,VR,37017,45.506906,10.7335223,,,,,italian,1552308382,node
CortéS,pub,"Via Francesco Feliciano Scolari, 18",Lazise,VR,37017,45.5059828,10.733473,,www.bartour.it,,,,1552308391,node
Gipi's,caffè,,Lazise,VR,37017,45.5053627,10.7319234,,,,,,1552308396,node
Locanda alla Chiesa,ristorante,,Lazise,VR,37017,45.5058065,10.7335909,,https://www.locandaallachiesa.com/,info@locandaallachiesa.com,,,1552308430,node
Taverna da Oreste,ristorante,"Via Francesco Fontana, 32",Lazise,VR,37017,45.5053642,10.7314895,,https://www.tavernaoreste.it/,,,,1552308471,node
Locanda Bordin,ristorante,,,VR,,45.4737755,10.9033569,,,,,italian,1553588682,node
Catullo,caffè,,,VR,,45.5762436,10.7057573,,,,,,1554282016,node
Papillon,pub,"Via Antiche Mura, 22",Garda,VR,37016,45.5762624,10.706707,,,,,,1554282037,node
Piccolo Bar,caffè,"Via Antiche Mura, 4",Garda,VR,37016,45.5760635,10.7058453,,,,,,1554282038,node
La Golosa,caffè,"Via del Donatore, 18",Affi,VR,37010,45.5544908,10.7779865,+39 045 7236618,,,,,1557353643,node
Trattoria Moscal,ristorante,,,VR,,45.5525175,10.7718065,,,,,,1557378354,node
Senza nome,pub,,,VR,,45.4806374,10.8429506,,,,,,1583907729,node
Senza nome,bar,,,VR,,45.6054526,10.794404,,,,,,1600906380,node
Al Torcolo,ristorante,,,VR,,45.5275814,10.7642924,,,,,pizza,1601041126,node
Il Caminetto,ristorante,,,VR,,45.5219349,10.7529617,,,,,italian,1601041134,node
La Taverna del Borgo,ristorante,"Via Stazione, 5",,VR,37011,45.5221965,10.7520809,+39 045 7236769,https://www.tavernadelborgo.net/,info@tavernadelborgo.net,"We-Mo 12:00-14:00, 18:30-22:30",italian;regional,1601041150,node
Pizzeria Da Salvatore,ristorante,,,VR,,45.4428412,11.0023909,,https://www.pizzeriadasalvatorevr.com/,,"Tu-Sa 12:30-14:30, 19:00-23:00; Su 19:00-23:00",pizza,1603321722,node
Agriturismo mecenero,ristorante,,,VR,,45.4878582,11.3094514,,,,,italian,1603583506,node
Trattoria Fattori,ristorante,,,VR,,45.4645535,11.3195949,,,,,italian,1604754240,node
Jack the Ripper,pub,,,VR,,45.4771762,11.28869,,,,,,1606127582,node
Agrtirusimo Nido D'aquila,ristorante,,,VR,,45.4853983,11.3244921,,,,,,1606130264,node
Bar-Trattoria Ciclamino,ristorante,,,VR,,45.5098112,11.2827444,,,,,,1606164891,node
Vittorio Emanuele,ristorante,"Piazza Bra, 16",,VR,,45.4392547,10.9923015,,,,,,1606833431,node
Trattoria La Val,ristorante,"Via Val dei Mulini, 1a",,VR,,45.5895349,10.7308944,+39 045 6201079,,,,regional,1622226314,node
L'amalfitana,ristorante,"Viale Cristoforo Colombo, 93",Verona,VR,37138,45.4480568,10.9740809,,,,,pizza;kebab,1631046351,node
Poseidon,ristorante,,,VR,,45.4727169,10.8468687,,,,,,1633084872,node
La Vecchia Lira,ristorante,"Via Calabria, 7d",Verona,VR,37139,45.4381007,10.9485888,+39 045 8901188,,,,pizza,1636361256,node
Pizzeria Mundial,ristorante,"Via Gian Lorenzo Bernini, 2",,VR,37045,45.2000901,11.2948393,,sempreunpassoavanti.it,,,italian,1640455384,node
Bar Piazza Chievo,caffè,"Piazza Chievo, 3",Verona,VR,37139,45.4573588,10.9465729,,,,"Su 07:00-13:30,16:30-20:00; Sa 07:00-22:00; Mo-Fr 06:30-22:00",,1650194625,node
Bar La Pantalona,caffè,"Via Aeroporto Angelo Berardi, 82",Verona,VR,37139,45.458039,10.9473669,,,,Mo-Fr 07:00-19:00; Sa 07:00-12:30,,1650194632,node
Cantina Battisti S.n.c.,ristorante,"Via Niccolò Copernico, 18",Lavagno,VR,37030,45.4194948,11.1352334,+39 045 6152230,http://www.ristorantebattisti.it/,,,regional,1655105839,node
Blue Moon,bar,,,VR,,45.4196176,11.1277568,,,,,,1655174055,node
Genzianella,ristorante,,,VR,,45.6870819,11.0858748,,,,,,1655350973,node
Tiratardi,bar,"Via Sebastiano dal Vino, 4",Verona,VR,37133,45.4333759,11.009377,,,,,,1656277037,node
Al Regio Patio,ristorante,"Via San Francesco d'Assisi, 23",,VR,37016,45.573861,10.7087332,,www.regiopatio.it,,,italian,1660729032,node
I Dolci della Regina,panetteria,"Via Venti Settembre, 22",,VR,37016,45.5740675,10.7093072,,,,,,1660733175,node
Senza nome,bar,,,VR,,45.4732007,10.8878891,,,,,,1663455644,node
Da Gianni,ristorante,,,VR,,45.4821821,10.9110851,,,,,,1663455677,node
Osteria Castrum,bar,,,VR,,45.4976356,10.9024326,,,,,,1663455680,node
Settimo Cielo,ristorante,,,VR,,45.480536,10.9034194,,,,,pizza,1663470042,node
Pizzeria Catullo,ristorante,"Lungolago Regina Adelaide, 45",Garda,VR,37016,45.5761699,10.7055906,,,,,,1673794328,node
Bar La Losa,bar,,,VR,,45.5748008,10.7070879,,,,,,1673794355,node
Ristorante La Losa,ristorante,,,VR,,45.5748212,10.7072972,,,,,,1673794361,node
Caffe' Roma,caffè,,,VR,,45.5749728,10.706881,,,,,,1673794365,node
Ristorante Il Giardinetto,ristorante,,,VR,,45.5752045,10.7065549,,,,,,1673794371,node
Taverna El Busetto,ristorante,,,VR,,45.5754306,10.7062603,,,,,,1673794379,node
Ristorante ai Capitani,ristorante,,,VR,,45.575696,10.7059539,,,,,,1673794391,node
Osteria al Porto,ristorante,,,VR,,45.5762347,10.7055419,,,,,,1673794432,node
Club degli artisti,bar,,,VR,,45.2810147,11.0904679,,,,,,1680634590,node
Bar Ferrari,caffè,,,VR,,45.5231458,10.9070976,,,,,,1690088991,node
Senza nome,bar,,,VR,,45.5427502,11.2640328,,,,,,1696380141,node
Senza nome,caffè,,,VR,,45.439446,10.9797903,,,,,,1711107922,node
Trattoria Zanini,ristorante,,,VR,,45.398879,11.2965736,,,,,italian,1717554999,node
Panificio Canterle Wally,panetteria,,,VR,,45.3987302,11.2973601,,,,,,1717555004,node
Cometto Giuseppe,panetteria,"Via Camporosolo, 38",San Bonifacio,VR,37047,45.3952117,11.2721334,+39 045 7610468,,,,,1717555041,node
Bar Regina,bar,,,VR,,45.395788,11.299571,,,,,,1717555044,node
Ristorante Al Fante,ristorante,,,VR,,45.3675016,10.7256746,,,,,regional,1737433988,node
Bar Christian,caffè,,,VR,,45.4476259,10.9715664,,,,,,1739855579,node
Caffè Centrale,caffè,,,VR,,45.4386678,10.9468581,,,,,,1739855589,node
Mamma Mia,ristorante,"Piazza Bra, 20b",,VR,,45.4389401,10.9919103,,,,10:00-24:00,,1754724292,node
Galileo Risto Pub,ristorante,"Piazza Carlo Zinelli, 2",San Giovanni Lupatoto,VR,37057,45.3815187,11.0412086,+39 045 8751158,https://galileoristopub.com/,,Tu-Th 18:30-00:30; Fr-Sa 18:30-01:30; Su 18:30-01:00,,1763162209,node
Bar Muda,bar,,,VR,,45.5637293,11.3700916,+39 0445 962238,,,,,1768159404,node
La Stua,ristorante,"Circonvallazione Monte Baldo, 65",Erbezzo,VR,37020,45.6431804,10.997368,+39 045 7075520,,ristorante.la.stua@045.it,,italian,1772848287,node
Bar Posta,bar,"Via Francesco Feliciano Scolari, 18",Lazise,VR,37017,45.5062413,10.7332229,,,,,,1773050826,node
Caffè del Corso,caffè,"Corso Ospedale, 36",Lazise,VR,37017,45.5063556,10.7325913,,,,,,1773076345,node
CibariuM,ristorante,Piazzale Marra,Lazise,VR,37017,45.5029017,10.7331283,,,,,,1773133063,node
Bar al Porto,caffè,"Via Francesco Fontana, 44",Lazise,VR,37017,45.5053764,10.7312016,,,,,,1773133065,node
Al Drago,ristorante,"Piazza Vittorio Emanuele II, 32",Lazise,VR,37017,45.5053032,10.732779,,https://www.tavernaoreste.it/,,,,1773133066,node
Gallo Nero,ristorante,"Piazza Vittorio Emanuele II, 27",Lazise,VR,37017,45.5053032,10.7325647,,https://www.tavernaoreste.it/,,Mo-Su 11:00-23:00,,1773133067,node
Il Porticciolo,ristorante,"Lungolago Marconi, 22",Lazise,VR,37017,45.5075184,10.7314057,,,,,italian,1773133068,node
El Bistro 36,caffè,,Lazise,VR,37017,45.5058817,10.7348805,,,,,,1773133069,node
Riviera,ristorante,Lungolago Marconi,Lazise,VR,37017,45.5058454,10.7312034,,,,,,1773133072,node
Taverna Marconi,ristorante,Lungolago Marconi,Lazise,VR,37017,45.5063431,10.7310452,,http://www.ristoclassique.it/it/29-8-0/doc/Taverna_Marconi/list.aspx,,,italian,1773133073,node
Tropical,ristorante,"Lungolago Marconi, 8",Lazise,VR,37017,45.5057527,10.7312081,,,,,,1773133074,node
Vela Bianca,ristorante,"Lungolago Marconi, 6",Lazise,VR,37017,45.505543,10.7311337,,,,,,1773133076,node
Poke Gardæn,fast_food,,,VR,,45.5060704,10.7348407,,,,,asian,1773133125,node
Bar Sport,bar,"Piazza Guglielmo Marconi, 8",,VR,,45.6816435,11.3763384,,,,Mo-Su 07:00-02:00,,1788305087,node
Panificio Passarella Mascotto,panetteria,"Via Pecori Giraldi, 24;26",,VR,,45.6835272,11.3763687,,,,"Mo-Sa 07:00-13:00, Mo,Tu,Th-Sa 16:30-19:00",,1788305089,node
Susan,pub,"Via Trieste, 2",,VR,37051,45.259228,11.1206357,,,massimilianoperezzani@gmail.com,"Fr-Sa 07:00-04:00; Su, Tu-Th 07:00-04:00; Mo 09:00-02:00",,1788444699,node
Bar Orchidea,bar,"Vialle Della Repubblica, 11",,VR,37010,45.5859943,10.7409825,,,,,,1791394568,node
La dolce vita,bar,"Corso Giuseppe Garibaldi, 79",Villafranca di Verona,VR,37069,45.3506309,10.847504,+39 045 2226007,,,,,1794180021,node
Tre Corone,bar,Corso Giuseppe Garibaldi,Villafranca di Verona,VR,37069,45.3507254,10.8472901,,,,,,1794180063,node
La Fornica,ristorante,"Piazza Lenotti, 6",,VR,37011,45.5485307,10.7204912,,,,,italian,1795281039,node
Ristorante/Pizzeria  La formica,bar,,,VR,,45.5484638,10.7204798,,,,,,1795288487,node
Il giardino delle Esperidi,ristorante,"Via Goffredo Mameli, 1",Bardolino,VR,37011,45.5483537,10.7200541,+39 045 621 0477,,,,regional,1795289474,node
Caprice,ristorante,,,VR,,45.5482822,10.7198758,,,,,pizza,1795293659,node
Kebab Hauz,fast_food,,,VR,,45.4367617,10.9903207,,,,,kebab,1803264529,node
Scalo,bar,"Piazza Risorgimento, 2c",,VR,37069,45.3493346,10.8482927,,http://win.graffa.it/scaloofficialsite/index.asp,,,,1804960408,node
La Fenice Hostaria,ristorante,"Localita' Boi, 290",,VR,37013,45.6013308,10.7731282,+39 045 7241753,,,,,1805251985,node
Senza nome,bar,,,VR,,45.6013158,10.7730316,,,,,,1805252182,node
Senza nome,caffè,,,VR,,45.5644131,11.3741069,,,,,,1806217489,node
Bal al Cipo,bar,"Piazza Stringa, 34",Caprino Veronese,VR,37013,45.6057253,10.7953606,,,,,,1808926027,node
Senza nome,bar,,,VR,,45.5529639,10.7247568,,,,,,1808944783,node
Trattoria Sarsissa,ristorante,"Piazza Olivo, 6",Castelletto di Brenzone,VR,37010,45.6868284,10.7506357,+39 045 7430402,https://www.trattoriasarsissa.com/,sarsissa@hotmail.it,11:30-24:00,italian,1814623170,node
Le Cedrare,ristorante,,,VR,,45.4696077,11.1819553,,,,,,1821569297,node
Burger King,fast_food,Via Guglielmo Marconi,Bussolengo,VR,37012,45.4734161,10.8412508,,,,"Su-Th 11:30-23:00, Fr,Sa 11:30-01:00",burger,1822884266,node
Trattoria La Pineta,ristorante,"Via Celestino Ledri, 6",,VR,37022,45.5436282,10.8828288,,,,,regional,1824754346,node
Bar centrale,caffè,"Via Bassone, 165a",Verona,VR,37139,45.4529638,10.9002457,,,,,,1827288215,node
Trattoria il Borgo,ristorante,"Via Bassone, 163b",Verona,VR,37139,45.4531138,10.9002921,,,,"Mo-Su 12:00-14:30, 19:00-22:00",italian,1827288217,node
Gaiardoni,panetteria,,,VR,,45.4540712,10.9014791,,,,,,1827288220,node
Senza nome,bar,,,VR,,45.5689326,11.251694,,,,,,1829145076,node
Trattoria Albaromatto,ristorante,,,VR,,45.5699353,11.2406963,,,,,,1829191033,node
Senza nome,panetteria,,,VR,,45.5592917,11.288861,,,,,,1831114359,node
Snoopy,bar,,,VR,,45.5332479,11.3046383,,,,,,1831970136,node
Bottega & Tavola di Corte Palazzina,ristorante,,,VR,,45.4340106,10.985803,,,,,,1835328523,node
Senza nome,caffè,,,VR,,45.4347144,10.9869333,,,,,,1836970011,node
Bar Al Circolo,bar,,,VR,,45.6839604,11.3761174,,,,"Mo,Tu,Th 07:00-22:00, Fr,Sa 07:00-01:00, Su 08:00-21:00",,1837314212,node
La Loggia Dei Due,caffè,"Via Giovanni Della Casa, 6",Verona,VR,37122,45.4346005,10.9844901,,https://laloggiadeidue.com/,,Mo-Sa 07:00-22:00,,1837599141,node
La Piadineria,fast_food,"Via Carmelitani Scalzi, 1b",Verona,VR,37122,45.4351063,10.9844236,,,,,piadina,1837599147,node
Sapore di Pane,panetteria,"Via Luigi Galvani, 41",Verona,VR,,45.4464453,10.9670638,+39 045 8103799,,,,,1846488543,node
Osteria dal Poeta,ristorante,"Via Luigi Galvani, 109",Verona,VR,37138,45.4506187,10.9624069,,,,,regional,1846488544,node
Al Cardinale,bar,,,VR,,45.4229693,11.0931118,,,,,,1854235211,node
